encoder,scene_name,scenario,fold_id,steer_rmse,accel_rmse,n
vjepa2_rep64,scene-0972,urban,0,0.058115482527045945,0.0430901671413152,41
vjepa2_rep64,scene-1059,urban,0,0.2447766619167955,0.12777119745957563,40
vjepa2_rep64,scene-1060,urban,0,0.09487027106601659,0.07339118810195054,40
vjepa2_rep64,scene-1061,urban,0,0.07793977591465905,0.09777237676827498,41
vjepa2_rep64,scene-1063,urban,0,0.028408577976862158,0.15717900043206592,40
vjepa2_rep64,scene-1067,urban,0,0.0352618593792605,0.0875432480844211,40
vjepa2_rep64,scene-1071,urban,0,0.008287206201904512,0.057916693842866365,40
vq_track,scene-0003,urban,0,0.059941723059269696,0.059554830387650914,40
vq_track,scene-0013,urban,0,0.034850665468714945,0.031940896778137114,40
vq_track,scene-0017,urban,0,0.15584527726268482,0.06731544888655966,40
vq_track,scene-0092,urban,0,0.028328872727854733,0.031620082582752236,40
vq_track,scene-0096,urban,0,0.029234675439574243,0.08438443447024778,39
vq_track,scene-0098,urban,0,0.02901246226378899,0.036400965509199606,39
vq_track,scene-0103,urban,0,0.024909917664093693,0.11459361071782499,40
vq_track,scene-0106,urban,0,0.0602697600173694,0.05757964653475425,40
vq_track,scene-0107,urban,0,0.045634641040225465,0.0569192916259308,40
vq_track,scene-0110,urban,0,0.028471191852172353,0.023839364241476937,40
vq_track,scene-0269,urban,0,0.1656013747517003,0.06513615648978671,40
vq_track,scene-0271,urban,0,0.12951560594545733,0.09004583119981922,39
vq_track,scene-0273,urban,0,0.046024071243143,0.08701140013670812,39
vq_track,scene-0276,urban,0,0.12713782091439824,0.09969678261608855,40
vq_track,scene-0346,urban,0,0.07470637564614478,0.08248099489706612,40
vq_track,scene-0521,urban,0,0.020495308949444638,0.05665147588580892,40
vq_track,scene-0556,urban,0,0.30632916540693034,0.06591578884791008,40
vq_track,scene-0561,urban,0,0.15239594570526008,0.050950593324062,40
vq_track,scene-0635,urban,0,0.02224437372809148,0.021721728118113653,40
vq_track,scene-0638,urban,0,0.22594519609833957,0.06676096587054084,41
vq_track,scene-0770,urban,0,0.008448111639580598,0.02075087647616373,40
vq_track,scene-0771,urban,0,0.006936645824968996,0.019038717334794106,41
vq_track,scene-0777,urban,0,0.012812651410257276,0.016290170873338915,40
vq_track,scene-0796,urban,0,0.018162815243447063,0.03348805781949542,40
vq_track,scene-0904,urban,0,0.028612617404617534,0.03876845788253575,41
vq_track,scene-0905,urban,0,0.02872541907310159,0.02771436002760642,40
